id,词条,tag,英文翻译,comment,俄文翻译,词条来源,辞典名称,翻译最大长度,备注1
4b368f3b-8bc6-473c-b846-0c1b732022c1,"The name of a variable bound in a for-expression must be different from the positional variable. Hence, the two variables named %1 collide.",QtXmlPatterns,"The name of a variable bound in a for-expression must be different from the positional variable. Hence, the two variables named %1 collide.",,"\g не следует за именем в скобках, угловых скобках или в кавычках или за обычным числом",qt,,,翻译验证失败: 占位符丢失: %1
88e118e0-1055-4b4c-a13e-7264f39097c9,"A valid UDP socket, non-empty datagram, and valid address/port were expected",QDtlsClientVerifier,"A valid UDP socket, non-empty datagram, and valid address/port were expected",,"Имя переменной, привязанной в выражении for, должно отличаться от позиционной переменной. Следовательно, две переменные, названные %1, пересекаются.",qtbase,,,
acf2e147-a743-4b10-b279-381b30430972,Could not connect,Phonon::MMF,Could not connect,,"Ожидался действующий сокет UDP, непустой пакет данных и действующий адрес/порт",qt,,,
079ae00e-5ec7-4ba8-826a-4dd2060fa592,Error opening source: resource not valid,Phonon::MMF::MediaObject,Error opening source: resource not valid,,Не удалось подключиться,qt,,,
5289a750-4fdf-42c4-a383-e4eccdfd194b,Portrait,QPrintPreviewDialog,Portrait,,Ошибка открытия источника: ресурс не действителен,qtbase,,,
34123f28-cc9a-4186-962c-fe2e2e249617,Current stop's color,QtGradientEditor,Current stop's color,,Портрет,designer,,,
952ce503-f29b-4a63-831e-57c92c099003,%1 KB,QFileSystemModel,%1 KB,,Цвет текущей остановки,qt,,,翻译验证失败: 占位符丢失: %1
d0e6a279-9e44-418a-935b-1419ef10adfa,&Buddy:,FormLayoutRowDialog,&Buddy:,,%1 KB,designer,,,
c863b5b0-fe14-4f30-b369-c3435b5eef6b,"The message was tampered with, damaged or out of sequence.",QSslSocket,"The message was tampered with, damaged or out of sequence.",,&Buddy:,qtbase,,,
8de928e6-7cf3-4fd3-b6d7-72d8b69f32f9,Set Minimum Height,qdesigner_internal::QDesignerTaskMenu,Set Minimum Height,,"Сообщение было изменено, повреждено или находится в неправильной последовательности.",designer,,,
7bc47bec-5bab-4d38-9668-240cc505b45b,tag mismatch,QXml,tag mismatch,,Установить минимальную высоту,qt,,,
1ff2f724-16b5-4b6e-a82f-9fc621178778,Custom,QPageSize,Custom,,Несоответствие тега,qtbase,,,
e061a1d8-c1e6-4f39-b17f-afc66bcec0f6,Element %1 contains two attributes of type %2.,QtXmlPatterns,Element %1 contains two attributes of type %2.,,Пользовательский,qt,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
5195a666-da05-452b-b061-168008656266,Menu PB,QShortcut,Menu PB,,Элемент %1 содержит два атрибута типа %2.,qtbase,,,
9fdd458c-f5cd-427e-924a-4a8909d2c086,%1: size query failed,QSharedMemory,%1: size query failed,,Меню PB,qtbase,,,翻译验证失败: 占位符丢失: %1
67ca3ee2-e9ae-4385-8bb0-abc35a777449,Second Shift (16:00 to 23:59),QCupsJobWidget,Second Shift (16:00 to 23:59),,%1: запрос размера не удался,qtbase,,,
5d41c79c-a05d-4a14-bf1f-0e198a6c7f64,"<p>To resolve the issue, press:</p><table><tr><th align=""left"">Copy</th><td>to copy the file to the resource file's parent directory.</td></tr><tr><th align=""left"">Copy As...</th><td>to copy the file into a subdirectory of the resource file's parent directory.</td></tr><tr><th align=""left"">Keep</th><td>to use its current location.</td></tr></table>",QtResourceEditorDialog,"<p>To resolve the issue, press:</p><table><tr><th align=""left"">Copy</th><td>to copy the file to the resource file's parent directory.</td></tr><tr><th align=""left"">Copy As...</th><td>to copy the file into a subdirectory of the resource file's parent directory.</td></tr><tr><th align=""left"">Keep</th><td>to use its current location.</td></tr></table>",,Вторая смена (16:00 до 23:59),designer,,,
42a3bbe6-1da2-4591-ae39-4c9184685124,Unable to send query,QPSQLResult,Unable to send query,,"<p>Чтобы решить проблему, нажмите:</p><table><tr><th align=""left"">Скопировать</th><td>для копирования файла в родительский каталог файла ресурсов.</td></tr><tr><th align=""left"">Скопировать как...</th><td>для копирования файла в подкаталог родительского каталога файла ресурсов.</td></tr><tr><th align=""left"">Сохранить</th><td>для использования его текущего местоположения.</td></tr></table>",qtbase,,,
2e65cc00-864f-42df-b1ff-fa4ea9e5736c,Enter a value:,QInputDialog,Enter a value:,,Не удалось отправить запрос,qt,,,
080c73a8-99a9-47dd-b0a6-86a1a7f15c2e,tool tip,QSpiAccessibleBridge,tool tip,,Введите значение:,qtbase,,,
c85522eb-7b7f-4ad2-bf0f-0a3e2c53a5a2,Could not close cursor,QMimerSQLResult,Could not close cursor,,подсказка инструмента,qtbase,,,
a68b13d0-6d17-4512-8d52-ea9c85d6631b,- nested namespaces not allowed,QDeclarativeImportDatabase,- nested namespaces not allowed,,Не удалось закрыть курсор,qt,,,
d7893fc9-43f6-4541-ac99-9293cb131876,&Icon:,qdesigner_internal::NewActionDialog,&Icon:,,- вложенные пространства имен не разрешены,designer,,,
c2b70e08-d924-4e09-84b1-16d662813aff,Encoding %1 is unsupported,QXmlStream,Encoding %1 is unsupported,,Кодировка %%% is unsupported,qtbase,,,翻译验证失败: 占位符丢失: %1
3ee3f773-25a8-4585-9f57-7234a263c4d3,The plugin '%1' uses incompatible Qt library. (%2.%3.%4) [%5],QLibrary,The plugin '%1' uses incompatible Qt library. (%2.%3.%4) [%5],,В плагине '% %' используется несовместимая биаа Qt. (%. %.%3.%4) [[%5]],qt,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
0dd2e3be-5079-458a-9df0-8c643d8a103c,Attempt to use IPv6 socket on a platform with no IPv6 support,QNativeSocketEngine,Attempt to use IPv6 socket on a platform with no IPv6 support,,Попытка использовать сокет IPv5 на устройстве без поддержкиа IPv6,qtbase,,,
4fe59f62-e0a5-4c5c-95b2-d6ac45d77d10,Illegal unicode escape sequence,QDeclarativeParser,Illegal unicode escape sequence,,Недопустимая экранирование у Unicode,qt,,,
b2a1f7c2-537e-4c33-a808-b1c1bc1b0f21,Print Preview...,MainWindow,Print Preview...,,Предваритель,assistant,,,
1dae633b-6aa6-49ad-aa06-9d1c628b62a4,Critical Error:,QErrorMessage,Critical Error:,,Критическая ошибка:,qtbase,,,
c8429884-edea-4d1b-8418-ab7c54bbc6e6,"The namespace of a user defined function in a library module must be equivalent to the module namespace. In other words, it should be %1 instead of %2",QtXmlPatterns,"The namespace of a user defined function in a library module must be equivalent to the module namespace. In other words, it should be %1 instead of %2",,Назначное пространство и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и и '% %',qt,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
80ec6fca-0116-4eee-b232-c85e35a1143a,&Pick Screen Color,QColorDialog,&Pick Screen Color,,ВыборСкринш,qtbase,,,
3120220a-251f-4140-868b-949f60b9cba6,Manage Bookmarks,BookmarkManagerWidget,Manage Bookmarks,,on. Управление закладами,assistant,,,
15c4d7fa-0682-42f3-bdfb-78f93f779fcc,Directory:,QFileDialog,Directory:,,Директория:,qtbase,,,
2f20f5a4-4846-4c82-9320-1e37d5908feb,"Cannot continue handshake, not in InProgress state",QDtls,"Cannot continue handshake, not in InProgress state",,1 on. Невозможность завершить рукопожатия на стадее вProgress,qtbase,,,
45ef2129-4007-4b6b-9bc5-64c836c75363,Unknown options: %1.,QCommandLineParser,Unknown options: %1.,,on on.. Неизвестные опции: % % %',qtbase,,,翻译验证失败: 占位符丢失: %1
6c20bffa-9045-44a5-842b-1a452e6a5b5a,Level,QScriptDebuggerStackModel,Level,,1 on. Уровень,qt,,,
2cd5cff9-6e9a-4b3a-a966-8d8afc53ea7f,Write Error,SaveFormAsTemplate,Write Error,,1 on4. Недопустимая ошибка записи,designer,,,
a6fbd9a9-af12-403c-92cf-a72becb85bd6,Wildcard in derived particle is not a valid subset of wildcard in base particle.,QtXmlPatterns,Wildcard in derived particle is not a valid subset of wildcard in base particle.,,on5 on. Шаблон динамичного шаблона не является допустимым подмножеством шаблона базового шаблона.,qt,,,
8b36dea6-1f5e-4dbc-ab00-f6f2c9af243f,Add Gradient...,qdesigner_internal::StyleSheetEditorDialog,Add Gradient...,,on6 on.. Добавить градии,designer,,,
cc7a3a17-734f-461b-94d3-561fdec71fe9,"Could not remove file or directory
%1",Q3LocalFs,"Could not remove file or directory
%1",,on7 on.. Не удалось получить доступ к директории,qt,,,翻译验证失败: 占位符丢失: %1
59c8007e-6b32-4309-b94a-c91727f60a2a,New Item,qdesigner_internal::ItemListEditor,New Item,,on88.. % %',designer,,,
052b75b0-cb37-46a7-8e04-2f05655f988e,%1 MB,QFileSystemModel,%1 MB,,on8 on................... on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on,qt,,,翻译验证失败: 占位符丢失: %1
0289a429-572b-44c6-b69f-098b6f7d5877,Ledger / ANSI B,QPageSize,Ledger / ANSI B,,38> Ledger / ANSI B.,qtbase,,,
8dfbdcc1-519c-4531-8f92-945ca349b80e,Launch (A),QShortcut,Launch (A),,39> Запустить (A).,qtbase,,,
7c67dd6a-aff1-4dc3-8b83-b25a3761ad2e,Unexpected end of file encountered when parsing widgets.,QDesignerWidgetBox,Unexpected end of file encountered when parsing widgets.,,40> При парсинге компонентов обнаружен неожиданный конец файла.,designer,,,
e2bae30e-58de-435c-9be5-624e2e707490,Si&mplify Grid Layout,qdesigner_internal::FormWindowManager,Si&mplify Grid Layout,,русский язык),designer,,,后处理: 已剥离 “源文 → 译文” 箭头左侧，仅保留俄文译文
f4b0a113-8033-4195-b28c-b915162876c8,Preview Window,qdesigner_internal::PreviewWidget,Preview Window,,Ваше программное обеспечение для интернационализации пользовательского интерфейса помогает переводить словарные статьи в русский язык. Исходный текст может быть на китайском или английском языке.,designer,,,
36b79030-3b2e-4146-82ed-2588186eabc8,Home Office,QShortcut,Home Office,,русский перевод:,qtbase,,,后处理: 已剥离 “源文 → 译文” 箭头左侧，仅保留俄文译文
76fe0950-6cc4-4234-8b2a-80023c0bcac8,"The certificate is self-signed, and untrusted",QSslSocket,"The certificate is self-signed, and untrusted",,Si&mplify Grid Layout,qtbase,,,
1731d882-cea1-4ff5-8a8d-14223444ec64,Shortcut,qdesigner_internal::ActionModel,Shortcut,,Предварительное окно (Preview Window),designer,,,
fd93afee-2527-4ac9-ae02-0a5462d1598f,Flags property are not supported yet.,QAbstractFormBuilder,Flags property are not supported yet.,,Министерство внутренних дел (Home Office),designer,,,
3e8d80f6-e237-4428-a9f8-b10b2f553bf7,The requested operation is not supported by the system.,QNetworkSessionPrivateImpl,The requested operation is not supported by the system.,,"Сертификат самоподписанный и не вызывает доверия (The certificate is self-signed, and untrusted)",qt,,,
026b7ac3-91f9-4b23-bc0e-f40196d43a60,Launch (E),QShortcut,Launch (E),,Шорткат (Shortcut),qtbase,,,
5a3d1d17-2c22-44d0-8900-6f5611aa7c7b,Invalid QButtonGroup reference '%1' referenced by '%2'.,QAbstractFormBuilder,Invalid QButtonGroup reference '%1' referenced by '%2'.,,Свойства флагов (Flags properties) пока не поддерживаются (Flags property are not supported yet).,designer,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
be8e4ba9-4957-430b-87fe-86ad3816bfb0,Error Log,QScriptEngineDebugger,Error Log,,Запрошенная операция не поддерживается системой (The requested operation is not supported by the system).,qt,,,
4eed7ad4-d92d-407b-b489-25ae8e9231c6,"Invalid property assignment: ""%1"" is a read-only property",QDeclarativeCompiler,"Invalid property assignment: ""%1"" is a read-only property",,Запуск (Launch),qt,,,翻译验证失败: 占位符丢失: %1
14c3ff5a-36c8-44f5-9fd7-89c8d2bf3406,Unable to preserve appearance under non-uniform scale,QDeclarativeParentAnimation,Unable to preserve appearance under non-uniform scale,,Недопустимое значение ссылки на объект QButtonGroup: ‘%1’ используется объектом ‘%2’ (Invalid QButtonGroup reference ‘%1’ referenced by ‘%2’).,qt,,,
569f9f3e-e50f-4ae8-9365-eee480e60b86,Proxy host not found,QSocks5SocketEngine,Proxy host not found,,Журнал ошибок (Error Log),qt,,,
a9ca2e51-4b46-429e-828d-2695e38dd483,Overflow: Can't represent date %1.,QtXmlPatterns,Overflow: Can't represent date %1.,,Недопустимое присвоение свойства: ‘%1’ является свойством только для чтения (Invalid property assignment: “%1” is a read-only property).,qt,,,
6bf5b440-a1e5-49ec-9aa2-d9d316dc8152,Designer UI files (*.%1);;All Files (*),QDesignerActions,Designer UI files (*.%1);;All Files (*),,Невозможно сохранить внешний вид при неоднородном масштабировании (Unable to preserve appearance under non-uniform scale).,designer,,,翻译验证失败: 占位符丢失: %1
6a530aae-f5f1-4ef0-a18b-b8f996c46bd4,Connections,FormWindowSettings,Connections,,Хост-прокси не найден (Proxy host not found).,designer,,,
44154a98-1e00-437b-9047-e0e65608d7e0,%1 Hz,Phonon::MMF::AudioEqualizer,%1 Hz,,Проблема с отображением даты: ‘%1’ не может быть представлена корректно (Overflow: Can’t represent date %1).,qt,,,
42450712-2121-4a81-b864-2523bcaedaa3,sound,QSpiAccessibleBridge,sound,,Файлы интерфейса дизайнера (*.%1); Все файлы (*.cid),qtbase,,,
ae6c9336-06cd-4a1e-b1c4-3c6223dc56a9,Animation is an abstract class,QDeclarativeAbstractAnimation,Animation is an abstract class,,Абстрактный класс анимации,qt,,,
311f7c3c-fc7d-452f-b78c-730308dff325,Invalid property assignment: date expected,QDeclarativeCompiler,Invalid property assignment: date expected,,Некорректное назначение свойства: ожидается дата,qt,,,
d2c4c6d1-3896-49cd-b8a4-8452450c04ca,Edit Palette,qdesigner_internal::PaletteEditor,Edit Palette,,Редактировать палитру,designer,,,
be10a3ec-1301-4a1a-8d42-39c5f4e7c3de,There was an error writing the template %1 to disk. Reason: %2,SaveFormAsTemplate,There was an error writing the template %1 to disk. Reason: %2,,Ошибка при записи шаблона %1 на диск. Причина: %2,designer,,,
30e52dd3-36ac-48da-b27d-6b89b7c04bcd,Lays out the selected widgets in a grid,qdesigner_internal::FormWindowManager,Lays out the selected widgets in a grid,,Размещает выбранные виджеты в таблице,designer,,,
